frp,latitude,longitude,county,local_date,daynight,temp,tmin,tmax,rhum,prcp,wspd,pres,elevation,slope,aspect,fuel_model,fuel_class,years_since_last_burn,log_frp
73.2,40.0898,-120.8031,Plumas,2021-08-24,N,19.0,8.0,29.0,29.0,0.0,12.4,1016.5,1275.0,31.0,25.0,186.0,Timber Litter,82.0,1.864511140388235
95.9,38.7028,-120.5954,El Dorado,2021-08-24,N,22.7,18.0,28.0,32.0,0.0,6.5,1015.2,952.0,27.0,159.0,183.0,Timber Litter,50.0,1.9818186524568429
47.7,40.5007,-121.3954,Shasta,2021-08-24,N,15.1,3.0,27.0,32.0,0.0,11.1,1017.8,2124.0,9.0,124.0,101.0,Grass,50.0,1.6785184700871656
32.3,40.026,-120.7799,Plumas,2021-08-24,N,19.0,8.0,29.0,29.0,0.0,12.4,1016.5,1544.0,32.0,127.0,186.0,Timber Litter,50.0,1.509202656787578
110.7,38.7175,-120.2153,El Dorado,2021-08-24,N,15.3,3.3,23.3,40.0,0.0,7.5,1015.2,1767.0,14.0,185.0,161.0,Timber-Understory,50.0,2.0441476601103816
196.0,40.0291,-120.7642,Plumas,2021-08-24,N,19.0,8.0,29.0,29.0,0.0,12.4,1016.5,1268.0,27.0,252.0,181.0,Timber Litter,50.0,2.292256093514357
88.4,38.7141,-120.2327,El Dorado,2021-08-24,N,15.3,3.3,23.3,40.0,0.0,7.5,1015.2,1751.0,13.0,13.0,142.0,Shrub,50.0,1.9464523141414054
18.2,38.6081,-120.3576,El Dorado,2021-08-24,N,22.7,18.0,28.0,32.0,0.0,6.5,1015.2,1773.0,17.0,155.0,188.0,Timber Litter,50.0,1.260071626608351
25.9,38.6371,-120.3365,El Dorado,2021-08-24,N,22.7,18.0,28.0,32.0,0.0,6.5,1015.2,1663.0,6.0,194.0,188.0,Timber Litter,50.0,1.4132999317624866
65.3,38.6657,-120.3071,El Dorado,2021-08-24,N,15.3,3.3,23.3,40.0,0.0,7.5,1015.2,1834.0,15.0,64.0,188.0,Timber Litter,50.0,1.8149132477826464
41.6,40.5947,-121.3364,Shasta,2021-08-24,N,15.1,3.0,27.0,32.0,0.0,11.1,1017.8,2037.0,13.0,349.0,121.0,Grass-Shrub,50.0,1.6190934350244421
17.0,38.6729,-120.3284,El Dorado,2021-08-24,N,15.3,3.3,23.3,40.0,0.0,7.5,1015.2,1860.0,20.0,68.0,188.0,Timber Litter,50.0,1.230449176845541
32.1,40.5912,-121.354,Shasta,2021-08-24,N,15.1,3.0,27.0,32.0,0.0,11.1,1017.8,2084.0,11.0,354.0,181.0,Timber Litter,50.0,1.5065051676990822
132.1,38.6623,-120.3244,El Dorado,2021-08-24,N,15.3,3.3,23.3,40.0,0.0,7.5,1015.2,1923.0,7.0,194.0,188.0,Timber Litter,50.0,2.120902850490717
14.7,40.1323,-120.7001,Plumas,2021-08-24,N,19.0,8.0,29.0,29.0,0.0,12.4,1016.5,2022.0,11.0,164.0,186.0,Timber Litter,50.0,1.1673176301864987
10.3,40.0997,-120.7998,Plumas,2021-08-25,N,19.2,8.0,29.0,30.0,0.0,10.0,1018.9,1247.0,10.0,187.0,121.0,Grass-Shrub,82.0,1.0128376463500957
27.9,40.6159,-121.2748,Lassen,2021-08-25,N,15.5,5.0,27.0,32.0,0.0,8.8,1020.1,1700.0,13.0,87.0,161.0,Timber-Understory,50.0,1.4456043589346743
24.5,40.6208,-121.3159,Lassen,2021-08-25,N,15.5,5.0,27.0,32.0,0.0,8.8,1020.1,1722.0,3.0,62.0,182.0,Timber Litter,50.0,1.3891662616275502
38.9,40.6175,-121.2885,Lassen,2021-08-25,N,15.5,5.0,27.0,32.0,0.0,8.8,1020.1,1725.0,3.0,350.0,181.0,Timber Litter,50.0,1.589949712969519
32.9,40.5983,-121.2921,Lassen,2021-08-25,N,15.5,5.0,27.0,32.0,0.0,8.8,1020.1,1751.0,9.0,309.0,181.0,Timber Litter,50.0,1.517196029954356
22.3,40.5967,-121.2783,Lassen,2021-08-25,N,15.5,5.0,27.0,32.0,0.0,8.8,1020.1,1778.0,1.0,-1.0,162.0,Timber-Understory,36.0,1.3483050577990057
102.0,40.6079,-121.2902,Lassen,2021-08-25,N,15.5,5.0,27.0,32.0,0.0,8.8,1020.1,1769.0,2.0,-1.0,161.0,Timber-Understory,50.0,2.008600214339806
139.2,40.6063,-121.2765,Lassen,2021-08-25,N,15.5,5.0,27.0,32.0,0.0,8.8,1020.1,1739.0,2.0,-1.0,161.0,Timber-Understory,36.0,2.1436392664738584
43.3,40.5215,-121.3397,Shasta,2021-08-25,N,15.5,5.0,27.0,32.0,0.0,8.8,1020.1,2006.0,3.0,328.0,99.0,Nonburnable,12.0,1.6364879966523105
20.6,40.5135,-121.4401,Shasta,2021-08-25,N,15.5,5.0,27.0,32.0,0.0,8.8,1020.1,2004.0,6.0,221.0,121.0,Grass-Shrub,9.0,1.3138674311916663
13.4,40.5151,-121.4543,Shasta,2021-08-25,N,15.5,5.0,27.0,32.0,0.0,8.8,1020.1,1931.0,9.0,278.0,121.0,Grass-Shrub,9.0,1.1271051224650463
36.8,40.5231,-121.3533,Shasta,2021-08-25,N,15.5,5.0,27.0,32.0,0.0,8.8,1020.1,2082.0,20.0,330.0,183.0,Timber Litter,12.0,1.5658479366883065
44.3,40.3577,-122.8713,Shasta,2021-08-25,N,21.6,14.2,31.6,31.0,0.0,4.7,1014.5,617.0,25.0,61.0,145.0,Shrub,64.0,1.6464038242579302
30.4,40.1013,-120.813,Plumas,2021-08-25,N,19.2,8.0,29.0,30.0,0.0,10.0,1018.9,1086.0,0.0,-1.0,122.0,Grass-Shrub,82.0,1.4828737264687573
32.0,38.6203,-120.6425,El Dorado,2021-08-25,N,23.2,17.0,29.0,30.0,0.0,7.2,1017.6,567.0,14.0,156.0,103.0,Grass,50.0,1.5051501140369103
52.6,38.6079,-120.6199,El Dorado,2021-08-25,N,23.2,17.0,29.0,30.0,0.0,7.2,1017.6,652.0,21.0,329.0,184.0,Timber Litter,50.0,1.7209858267192222
34.6,38.6219,-120.6547,El Dorado,2021-08-25,N,23.2,17.0,29.0,30.0,0.0,7.2,1017.6,529.0,4.0,356.0,183.0,Timber Litter,50.0,1.539076224311395
93.3,38.6864,-120.5846,El Dorado,2021-08-25,N,23.2,17.0,29.0,30.0,0.0,7.2,1017.6,1037.0,27.0,20.0,188.0,Timber Litter,50.0,1.9698816902946734
26.0,38.6623,-120.3283,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1914.0,8.0,170.0,184.0,Timber Litter,50.0,1.414973515007125
30.4,38.6187,-120.6303,El Dorado,2021-08-25,N,23.2,17.0,29.0,30.0,0.0,7.2,1017.6,593.0,21.0,304.0,183.0,Timber Litter,50.0,1.4828737264687573
22.8,38.7539,-120.4016,El Dorado,2021-08-25,N,23.2,17.0,29.0,30.0,0.0,7.2,1017.6,1468.0,24.0,278.0,188.0,Timber Litter,19.0,1.357935037480448
29.9,40.0824,-120.8158,Plumas,2021-08-25,N,19.2,8.0,29.0,30.0,0.0,10.0,1018.9,1377.0,20.0,135.0,186.0,Timber Litter,82.0,1.475671333573396
82.8,38.6095,-120.6319,El Dorado,2021-08-25,N,23.2,17.0,29.0,30.0,0.0,7.2,1017.6,740.0,20.0,351.0,142.0,Shrub,50.0,1.9180303892359014
9.5,38.6714,-120.3265,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1805.0,12.0,90.0,188.0,Timber Litter,50.0,0.9777240624406933
11.9,38.7878,-120.2343,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1729.0,24.0,214.0,161.0,Timber-Understory,40.0,1.0755473263457236
15.3,38.611,-120.644,El Dorado,2021-08-25,N,23.2,17.0,29.0,30.0,0.0,7.2,1017.6,808.0,7.0,2.0,121.0,Grass-Shrub,50.0,1.1846917146701086
31.6,38.6171,-120.6178,El Dorado,2021-08-25,N,23.2,17.0,29.0,30.0,0.0,7.2,1017.6,767.0,18.0,248.0,103.0,Grass,50.0,1.4996872200533446
39.9,40.0902,-120.8011,Plumas,2021-08-25,N,19.2,8.0,29.0,30.0,0.0,10.0,1018.9,1248.0,24.0,350.0,186.0,Timber Litter,82.0,1.6009730045324695
25.1,40.0918,-120.8141,Plumas,2021-08-25,N,19.2,8.0,29.0,30.0,0.0,10.0,1018.9,1389.0,17.0,203.0,165.0,Timber-Understory,82.0,1.3996738945066938
14.3,38.806,-120.2359,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,2058.0,4.0,232.0,184.0,Timber Litter,50.0,1.1553363411673905
50.4,38.7894,-120.2459,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1957.0,29.0,151.0,141.0,Shrub,40.0,1.7024306226150567
91.1,38.7969,-120.2381,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1981.0,31.0,99.0,102.0,Grass,40.0,1.9595184246452768
33.5,38.7985,-120.2497,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,2143.0,2.0,-1.0,144.0,Shrub,50.0,1.5250449366769698
32.4,38.7729,-120.2622,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1563.0,27.0,317.0,188.0,Timber Litter,48.0,1.5105451442480982
49.7,38.7788,-120.2366,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1593.0,27.0,306.0,188.0,Timber Litter,89.0,1.6963564761165189
64.7,38.7804,-120.2486,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1464.0,22.0,189.0,183.0,Timber Litter,50.0,1.8109043477930356
42.2,38.782,-120.2603,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1593.0,23.0,158.0,183.0,Timber Litter,17.0,1.6253125538750461
41.6,38.7622,-120.252,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1673.0,9.0,228.0,188.0,Timber Litter,89.0,1.6190934350244421
131.0,38.7638,-120.2639,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1697.0,19.0,166.0,183.0,Timber Litter,48.0,2.1172713288080134
36.2,38.6682,-120.3026,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1852.0,15.0,198.0,142.0,Shrub,50.0,1.5587086905040006
62.2,38.6698,-120.3146,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1770.0,17.0,19.0,142.0,Shrub,50.0,1.7937904545130772
58.0,38.7419,-120.1698,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,2174.0,14.0,232.0,184.0,Timber Litter,50.0,1.7634280684412897
48.8,38.6294,-120.64,El Dorado,2021-08-25,N,23.2,17.0,29.0,30.0,0.0,7.2,1017.6,840.0,28.0,202.0,103.0,Grass,50.0,1.6884199109974725
22.8,38.631,-120.6524,El Dorado,2021-08-25,N,23.2,17.0,29.0,30.0,0.0,7.2,1017.6,724.0,13.0,232.0,145.0,Shrub,50.0,1.357935037480448
30.7,38.7211,-120.2242,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1660.0,25.0,205.0,142.0,Shrub,50.0,1.487138516941164
41.3,40.0145,-120.7699,Plumas,2021-08-25,N,19.2,8.0,29.0,30.0,0.0,10.0,1018.9,1460.0,21.0,37.0,181.0,Timber Litter,50.0,1.6159501568124373
22.8,40.0159,-120.7819,Plumas,2021-08-25,N,19.2,8.0,29.0,30.0,0.0,10.0,1018.9,1750.0,17.0,20.0,161.0,Timber-Understory,50.0,1.357935037480448
26.7,38.7551,-120.3399,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1407.0,13.0,51.0,161.0,Timber-Understory,50.0,1.426511424021654
21.7,40.0239,-120.7689,Plumas,2021-08-25,N,19.2,8.0,29.0,30.0,0.0,10.0,1018.9,1190.0,6.0,294.0,186.0,Timber Litter,50.0,1.3364599339841894
23.2,40.0327,-120.6866,Plumas,2021-08-25,N,19.2,8.0,29.0,30.0,0.0,10.0,1018.9,1807.0,5.0,214.0,186.0,Timber Litter,2.0,1.3654881720867567
94.0,38.7238,-120.1741,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,2029.0,5.0,122.0,121.0,Grass-Shrub,50.0,1.973127899801237
22.4,38.7509,-120.1678,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,2283.0,5.0,324.0,121.0,Grass-Shrub,50.0,1.3502482122155846
35.7,38.7195,-120.2121,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1776.0,10.0,109.0,188.0,Timber Litter,50.0,1.5526683377632917
44.1,38.7254,-120.1861,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1965.0,6.0,210.0,142.0,Shrub,50.0,1.6444386879473019
17.3,38.7954,-120.2261,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,2073.0,23.0,143.0,182.0,Timber Litter,40.0,1.2380463541659956
22.1,38.7293,-120.357,El Dorado,2021-08-25,N,23.2,17.0,29.0,30.0,0.0,7.2,1017.6,1685.0,10.0,66.0,188.0,Timber Litter,26.0,1.3443924701984065
54.5,38.6607,-120.3163,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1919.0,11.0,184.0,188.0,Timber Litter,50.0,1.736396581963696
21.8,38.7403,-120.1578,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,2297.0,14.0,165.0,184.0,Timber Litter,50.0,1.3384566928222115
14.5,38.7368,-120.3431,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1708.0,19.0,258.0,188.0,Timber Litter,48.0,1.1613683017483074
38.5,38.7329,-120.172,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,2092.0,5.0,251.0,183.0,Timber Litter,50.0,1.5854608423122476
48.2,40.03,-120.741,Plumas,2021-08-25,N,19.2,8.0,29.0,30.0,0.0,10.0,1018.9,1338.0,26.0,56.0,181.0,Timber Litter,50.0,1.6830471283414299
63.5,40.0316,-120.7539,Plumas,2021-08-25,N,19.2,8.0,29.0,30.0,0.0,10.0,1018.9,1368.0,27.0,355.0,161.0,Timber-Understory,50.0,1.802773793684802
52.3,40.0222,-120.7555,Plumas,2021-08-25,N,19.2,8.0,29.0,30.0,0.0,10.0,1018.9,1579.0,18.0,227.0,186.0,Timber Litter,50.0,1.7185017719063642
8.4,38.7406,-120.5164,El Dorado,2021-08-25,N,23.2,17.0,29.0,30.0,0.0,7.2,1017.6,1211.0,17.0,295.0,165.0,Timber-Understory,50.0,0.9242798030788143
11.9,38.7313,-120.1601,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,2101.0,17.0,160.0,184.0,Timber Litter,50.0,1.0755473263457236
17.0,38.7309,-120.369,El Dorado,2021-08-25,N,23.2,17.0,29.0,30.0,0.0,7.2,1017.6,1688.0,10.0,228.0,188.0,Timber Litter,48.0,1.230449176845541
14.1,38.7384,-120.3553,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1605.0,16.0,69.0,188.0,Timber Litter,48.0,1.1492194206655415
10.5,38.7448,-120.4038,El Dorado,2021-08-25,N,23.2,17.0,29.0,30.0,0.0,7.2,1017.6,1329.0,22.0,245.0,188.0,Timber Litter,19.0,1.0211897126835334
48.5,38.7164,-120.1882,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1898.0,8.0,225.0,141.0,Shrub,50.0,1.6857418281475085
36.5,38.7772,-120.2244,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1696.0,16.0,33.0,142.0,Shrub,89.0,1.562292983441248
58.8,38.7139,-120.5787,El Dorado,2021-08-25,N,23.2,17.0,29.0,30.0,0.0,7.2,1017.6,1055.0,9.0,246.0,188.0,Timber Litter,50.0,1.769377399935738
16.2,38.6741,-120.2768,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1975.0,20.0,29.0,161.0,Timber-Understory,50.0,1.2095152826255617
33.3,38.7738,-120.1998,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,2138.0,5.0,56.0,161.0,Timber-Understory,89.0,1.5224443639250635
50.8,38.718,-120.2001,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1907.0,7.0,185.0,141.0,Shrub,50.0,1.7058637977749507
49.2,38.6891,-120.2492,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1921.0,17.0,38.0,161.0,Timber-Understory,50.0,1.6919651910385876
26.4,38.6516,-120.3184,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1848.0,17.0,213.0,188.0,Timber Litter,50.0,1.4216040913752854
19.7,38.7124,-120.5665,El Dorado,2021-08-25,N,23.2,17.0,29.0,30.0,0.0,7.2,1017.6,1072.0,29.0,353.0,188.0,Timber Litter,50.0,1.2944664466155886
21.0,38.6591,-120.3045,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1889.0,21.0,28.0,188.0,Timber Litter,50.0,1.322219501540766
12.6,38.6848,-120.5722,El Dorado,2021-08-25,N,23.2,17.0,29.0,30.0,0.0,7.2,1017.6,1096.0,17.0,1.0,188.0,Timber Litter,50.0,1.1003708897955864
53.6,38.6875,-120.2375,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1932.0,18.0,136.0,188.0,Timber Litter,50.0,1.7291648707178524
64.3,38.6956,-120.5826,El Dorado,2021-08-25,N,23.2,17.0,29.0,30.0,0.0,7.2,1017.6,1045.0,19.0,173.0,183.0,Timber Litter,50.0,1.808211040466127
24.6,38.7467,-120.2058,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1986.0,10.0,183.0,188.0,Timber Litter,89.0,1.3909352836458155
10.9,38.6109,-120.3574,El Dorado,2021-08-25,N,23.2,17.0,29.0,30.0,0.0,7.2,1017.6,1801.0,25.0,304.0,142.0,Shrub,50.0,1.0374268963757454
12.3,38.7335,-120.5122,El Dorado,2021-08-25,N,23.2,17.0,29.0,30.0,0.0,7.2,1017.6,1179.0,15.0,353.0,102.0,Grass,50.0,1.089905464524199
36.1,38.7227,-120.2362,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1552.0,32.0,25.0,188.0,Timber Litter,50.0,1.5575073222088218
33.4,38.6972,-120.5948,El Dorado,2021-08-25,N,23.2,17.0,29.0,30.0,0.0,7.2,1017.6,976.0,42.0,255.0,142.0,Shrub,50.0,1.523746596839833
14.3,38.6275,-120.3482,El Dorado,2021-08-25,N,23.2,17.0,29.0,30.0,0.0,7.2,1017.6,1784.0,19.0,63.0,188.0,Timber Litter,50.0,1.1553363411673905
22.2,38.6335,-120.3225,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1708.0,14.0,63.0,188.0,Timber Litter,50.0,1.3463531700787394
22.5,38.6426,-120.3205,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1789.0,13.0,155.0,188.0,Timber Litter,50.0,1.3521827111310893
23.2,38.6351,-120.3345,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1665.0,12.0,2.0,188.0,Timber Litter,50.0,1.3654881720867567
60.6,38.7435,-120.1817,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,2230.0,11.0,324.0,184.0,Timber Litter,50.0,1.7824726958320365
23.2,38.6951,-120.224,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1783.0,7.0,127.0,142.0,Shrub,50.0,1.3654881720867567
47.0,38.6816,-120.263,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1958.0,20.0,295.0,142.0,Shrub,50.0,1.672097950338789
30.8,38.6966,-120.2358,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1833.0,11.0,282.0,142.0,Shrub,50.0,1.4885508575051234
60.7,38.7105,-120.2142,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1738.0,19.0,195.0,188.0,Timber Litter,50.0,1.7831887626229423
38.4,38.703,-120.2278,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1799.0,15.0,311.0,161.0,Timber-Understory,50.0,1.5843313374650374
41.0,38.7121,-120.2261,El Dorado,2021-08-25,N,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1648.0,27.0,61.0,161.0,Timber-Understory,50.0,1.612783962645206
88.4,38.7047,-120.5804,El Dorado,2021-08-25,N,23.2,17.0,29.0,30.0,0.0,7.2,1017.6,1172.0,19.0,234.0,161.0,Timber-Understory,50.0,1.9464523141414054
15.6,38.7155,-120.5908,El Dorado,2021-08-25,N,23.2,17.0,29.0,30.0,0.0,7.2,1017.6,1089.0,9.0,288.0,165.0,Timber-Understory,50.0,1.193124876748271
56.2,38.7064,-120.5928,El Dorado,2021-08-25,N,23.2,17.0,29.0,30.0,0.0,7.2,1017.6,1048.0,28.0,93.0,189.0,Timber Litter,50.0,1.7497363928456524
30.7,40.1674,-120.5168,Plumas,2021-08-25,D,19.2,8.0,29.0,30.0,0.0,10.0,1018.9,1755.0,12.0,227.0,122.0,Grass-Shrub,14.0,1.487138516941164
188.4,38.7294,-120.1789,El Dorado,2021-08-25,D,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,2031.0,8.0,237.0,161.0,Timber-Understory,50.0,2.275080921508582
729.3,38.7862,-120.2278,El Dorado,2021-08-25,D,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1682.0,20.0,191.0,188.0,Timber Litter,40.0,2.862906219517948
168.9,38.7601,-120.3919,El Dorado,2021-08-25,D,23.2,17.0,29.0,30.0,0.0,7.2,1017.6,1489.0,11.0,312.0,188.0,Timber Litter,29.0,2.227629675284121
118.4,38.675,-120.2595,El Dorado,2021-08-25,D,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1971.0,15.0,59.0,101.0,Grass,50.0,2.0733517390671765
70.3,38.6493,-120.306,El Dorado,2021-08-25,D,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1996.0,5.0,249.0,188.0,Timber Litter,50.0,1.8469553867971285
1930.3,38.7978,-120.2276,El Dorado,2021-08-25,D,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,2182.0,14.0,182.0,91.0,Nonburnable,40.0,3.2856248129258323
109.5,38.6527,-120.3232,El Dorado,2021-08-25,D,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1864.0,14.0,125.0,188.0,Timber Litter,50.0,2.0394141588377317
63.1,38.6602,-120.3021,El Dorado,2021-08-25,D,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1828.0,11.0,39.0,161.0,Timber-Understory,50.0,1.8000294280705127
129.3,38.6637,-120.3201,El Dorado,2021-08-25,D,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1936.0,7.0,321.0,121.0,Grass-Shrub,50.0,2.1115985584685197
45.9,40.5967,-121.295,Lassen,2021-08-25,D,15.5,5.0,27.0,32.0,0.0,8.8,1020.1,1749.0,2.0,-1.0,182.0,Timber Litter,50.0,1.661812780154785
80.6,40.5939,-121.2801,Lassen,2021-08-25,D,15.5,5.0,27.0,32.0,0.0,8.8,1020.1,1781.0,1.0,-1.0,183.0,Timber Litter,50.0,1.9063350956877774
171.8,40.6193,-121.3033,Lassen,2021-08-25,D,15.5,5.0,27.0,32.0,0.0,8.8,1020.1,1711.0,3.0,121.0,186.0,Timber Litter,50.0,2.2350231847742963
164.8,40.6165,-121.2883,Lassen,2021-08-25,D,15.5,5.0,27.0,32.0,0.0,8.8,1020.1,1730.0,2.0,-1.0,161.0,Timber-Understory,50.0,2.2169572337139165
21.2,40.622,-121.3183,Lassen,2021-08-25,D,15.5,5.0,27.0,32.0,0.0,8.8,1020.1,1724.0,2.0,-1.0,161.0,Timber-Understory,50.0,1.3263360657845908
393.2,38.7902,-120.2476,El Dorado,2021-08-25,D,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1981.0,29.0,213.0,141.0,Shrub,17.0,2.594613520205227
94.1,40.6264,-121.2848,Lassen,2021-08-25,D,15.5,5.0,27.0,32.0,0.0,8.8,1020.1,1665.0,1.0,-1.0,186.0,Timber Litter,50.0,1.9735896695796968
46.3,40.5996,-121.3104,Lassen,2021-08-25,D,15.5,5.0,27.0,32.0,0.0,8.8,1020.1,1819.0,6.0,28.0,182.0,Timber Litter,50.0,1.665581084818047
65.9,40.6137,-121.2733,Lassen,2021-08-25,D,15.5,5.0,27.0,32.0,0.0,8.8,1020.1,1723.0,12.0,300.0,161.0,Timber-Understory,50.0,1.8188854804960508
36.8,40.6122,-121.3218,Lassen,2021-08-25,D,15.5,5.0,27.0,32.0,0.0,8.8,1020.1,1789.0,9.0,354.0,182.0,Timber Litter,50.0,1.5658479366883065
177.0,40.6038,-121.2767,Lassen,2021-08-25,D,15.5,5.0,27.0,32.0,0.0,8.8,1020.1,1759.0,3.0,31.0,161.0,Timber-Understory,36.0,2.2479732908982175
257.9,38.8015,-120.2457,El Dorado,2021-08-25,D,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,2101.0,11.0,118.0,122.0,Grass-Shrub,40.0,2.4114513589775837
167.7,40.6066,-121.2917,Lassen,2021-08-25,D,15.5,5.0,27.0,32.0,0.0,8.8,1020.1,1768.0,3.0,255.0,182.0,Timber Litter,50.0,2.224533088503192
81.3,38.7862,-120.2854,El Dorado,2021-08-25,D,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1753.0,34.0,236.0,141.0,Shrub,17.0,1.9100905990128203
293.8,40.6094,-121.3067,Lassen,2021-08-25,D,15.5,5.0,27.0,32.0,0.0,8.8,1020.1,1754.0,3.0,93.0,186.0,Timber Litter,103.0,2.4680518062362142
132.1,38.7787,-120.2482,El Dorado,2021-08-25,D,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1455.0,20.0,6.0,188.0,Timber Litter,89.0,2.120902850490717
53.9,40.584,-121.2834,Lassen,2021-08-25,D,15.5,5.0,27.0,32.0,0.0,8.8,1020.1,1808.0,7.0,275.0,186.0,Timber Litter,50.0,1.7315888457608466
114.8,38.7792,-120.2543,El Dorado,2021-08-25,D,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1418.0,28.0,168.0,91.0,Nonburnable,50.0,2.059941925892483
68.2,38.7829,-120.2731,El Dorado,2021-08-25,D,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1682.0,25.0,175.0,188.0,Timber Litter,17.0,1.8337844383360171
138.2,38.7759,-120.2373,El Dorado,2021-08-25,D,13.9,3.9,22.2,40.0,0.0,5.6,1017.8,1660.0,21.0,325.0,188.0,Timber Litter,89.0,2.1405080744632494
62.7,40.5898,-121.3142,Lassen,2021-08-25,D,15.5,5.0,27.0,32.0,0.0,8.8,1020.1,1927.0,2.0,-1.0,99.0,Nonburnable,50.0,1.7972676100961786
